From,To,Count,Area_km2,From_Label,To_Label,Period
15,7,3773,3.3957,Water,Grassland,2020-2021
15,8,35167,31.6503,Water,Cropland,2020-2021
15,9,1766082,1589.4738,Water,Wetland,2020-2021
15,11,392,0.3528,Water,Lichens and Mosses,2020-2021
15,12,74178,66.7602,Water,Bareland,2020-2021
15,13,22527,20.2743,Water,Built-up,2020-2021
15,15,3927007918,3534307.1262,Water,Water,2020-2021
15,16,3715,3.3435,Water,Permanent ice and snow,2020-2021
15,20,66920,60.228,Water,Forest,2020-2021
16,5,14342,12.9078,Permanent ice and snow,Shrubland,2020-2021
16,7,1515,1.3635,Permanent ice and snow,Grassland,2020-2021
16,8,1449,1.3041,Permanent ice and snow,Cropland,2020-2021
16,9,27,0.0243,Permanent ice and snow,Wetland,2020-2021
16,11,163,0.1467,Permanent ice and snow,Lichens and Mosses,2020-2021
16,12,19526,17.5734,Permanent ice and snow,Bareland,2020-2021
16,13,3595,3.2355,Permanent ice and snow,Built-up,2020-2021
16,15,34429,30.9861,Permanent ice and snow,Water,2020-2021
16,16,5145613,4631.0517,Permanent ice and snow,Permanent ice and snow,2020-2021
16,20,14701,13.2309,Permanent ice and snow,Forest,2020-2021
20,5,3610743,3249.6687,Forest,Shrubland,2020-2021
20,7,1171161,1054.0449,Forest,Grassland,2020-2021
20,8,7830179,7047.1611,Forest,Cropland,2020-2021
20,9,450897,405.8073,Forest,Wetland,2020-2021
20,11,13377,12.0393,Forest,Lichens and Mosses,2020-2021
20,12,66189,59.5701,Forest,Bareland,2020-2021
20,13,492348,443.1132,Forest,Built-up,2020-2021
20,15,65360,58.824,Forest,Water,2020-2021
20,16,1426,1.2834,Forest,Permanent ice and snow,2020-2021
20,20,1214686669,1093218.0021,Forest,Forest,2020-2021
5,5,518234614,466411.1526,Shrubland,Shrubland,2021-2022
5,7,526675,474.0075,Shrubland,Grassland,2021-2022
5,8,3026859,2724.1731,Shrubland,Cropland,2021-2022
5,9,435369,391.8321,Shrubland,Wetland,2021-2022
5,11,21766,19.5894,Shrubland,Lichens and Mosses,2021-2022
5,12,254100,228.69,Shrubland,Bareland,2021-2022
5,13,811312,730.1808,Shrubland,Built-up,2021-2022
5,15,35628,32.0652,Shrubland,Water,2021-2022
5,16,3833,3.4497,Shrubland,Permanent ice and snow,2021-2022
5,20,1244446,1120.0014,Shrubland,Forest,2021-2022
7,5,639709,575.7381,Grassland,Shrubland,2021-2022
7,7,544765773,490289.1957,Grassland,Grassland,2021-2022
7,8,3004370,2703.933,Grassland,Cropland,2021-2022
7,9,175090,157.581,Grassland,Wetland,2021-2022
7,11,12993,11.6937,Grassland,Lichens and Mosses,2021-2022
7,12,384686,346.2174,Grassland,Bareland,2021-2022
7,13,657707,591.9363,Grassland,Built-up,2021-2022
7,15,6918,6.2262,Grassland,Water,2021-2022
7,16,462,0.4158,Grassland,Permanent ice and snow,2021-2022
7,20,400479,360.4311,Grassland,Forest,2021-2022
8,5,2706322,2435.6898,Cropland,Shrubland,2021-2022
8,7,3272235,2945.0115,Cropland,Grassland,2021-2022
8,8,1938255242,1744429.7178,Cropland,Cropland,2021-2022
8,9,848755,763.8795,Cropland,Wetland,2021-2022
8,11,28684,25.8156,Cropland,Lichens and Mosses,2021-2022
8,12,265844,239.2596,Cropland,Bareland,2021-2022
8,13,4792553,4313.2977,Cropland,Built-up,2021-2022
8,15,52969,47.6721,Cropland,Water,2021-2022
8,16,431,0.3879,Cropland,Permanent ice and snow,2021-2022
8,20,2891281,2602.1529,Cropland,Forest,2021-2022
9,5,653847,588.4623,Wetland,Shrubland,2021-2022
9,7,193843,174.4587,Wetland,Grassland,2021-2022
9,8,997460,897.714,Wetland,Cropland,2021-2022
9,9,44308484,39877.6356,Wetland,Wetland,2021-2022
9,11,2210,1.989,Wetland,Lichens and Mosses,2021-2022
9,12,1071296,964.1664,Wetland,Bareland,2021-2022
9,13,101521,91.3689,Wetland,Built-up,2021-2022
9,15,1244229,1119.8061,Wetland,Water,2021-2022
9,16,11,0.0099,Wetland,Permanent ice and snow,2021-2022
9,20,475141,427.6269,Wetland,Forest,2021-2022
11,5,15229,13.7061,Lichens and Mosses,Shrubland,2021-2022
11,7,10629,9.5661,Lichens and Mosses,Grassland,2021-2022
11,8,27253,24.5277,Lichens and Mosses,Cropland,2021-2022
11,9,2221,1.9989,Lichens and Mosses,Wetland,2021-2022
11,11,1016974,915.2766,Lichens and Mosses,Lichens and Mosses,2021-2022
11,12,1167,1.0503,Lichens and Mosses,Bareland,2021-2022
11,13,6328,5.6952,Lichens and Mosses,Built-up,2021-2022
11,15,582,0.5238,Lichens and Mosses,Water,2021-2022
11,16,46,0.0414,Lichens and Mosses,Permanent ice and snow,2021-2022
11,20,8868,7.9812,Lichens and Mosses,Forest,2021-2022
12,5,184851,166.3659,Bareland,Shrubland,2021-2022
12,7,248294,223.4646,Bareland,Grassland,2021-2022
12,8,241186,217.0674,Bareland,Cropland,2021-2022
12,9,1265683,1139.1147,Bareland,Wetland,2021-2022
12,11,1255,1.1295,Bareland,Lichens and Mosses,2021-2022
12,12,1202770201,1082493.1809,Bareland,Bareland,2021-2022
12,13,250586,225.5274,Bareland,Built-up,2021-2022
12,15,40311,36.2799,Bareland,Water,2021-2022
12,16,4787,4.3083,Bareland,Permanent ice and snow,2021-2022
12,20,35635,32.0715,Bareland,Forest,2021-2022
13,5,1044796,940.3164,Built-up,Shrubland,2021-2022
13,7,789523,710.5707,Built-up,Grassland,2021-2022
13,8,7010284,6309.2556,Built-up,Cropland,2021-2022
13,9,83398,75.0582,Built-up,Wetland,2021-2022
13,11,11871,10.6839,Built-up,Lichens and Mosses,2021-2022
13,12,265707,239.1363,Built-up,Bareland,2021-2022
13,13,122684478,110416.0302,Built-up,Built-up,2021-2022
13,15,29094,26.1846,Built-up,Water,2021-2022
13,16,1587,1.4283,Built-up,Permanent ice and snow,2021-2022
13,20,594430,534.987,Built-up,Forest,2021-2022
15,5,37826,34.0434,Water,Shrubland,2021-2022
15,7,2907,2.6163,Water,Grassland,2021-2022
15,8,32391,29.1519,Water,Cropland,2021-2022
15,9,1002555,902.2995,Water,Wetland,2021-2022
15,11,556,0.5004,Water,Lichens and Mosses,2021-2022
15,12,67830,61.047,Water,Bareland,2021-2022
15,13,24052,21.6468,Water,Built-up,2021-2022
15,15,3927188240,3534469.416,Water,Water,2021-2022
15,16,16934,15.2406,Water,Permanent ice and snow,2021-2022
15,20,67082,60.3738,Water,Forest,2021-2022
16,5,16761,15.0849,Permanent ice and snow,Shrubland,2021-2022
16,7,2115,1.9035,Permanent ice and snow,Grassland,2021-2022
16,8,1877,1.6893,Permanent ice and snow,Cropland,2021-2022
16,9,23,0.0207,Permanent ice and snow,Wetland,2021-2022
16,11,150,0.135,Permanent ice and snow,Lichens and Mosses,2021-2022
16,12,14145,12.7305,Permanent ice and snow,Bareland,2021-2022
16,13,1977,1.7793,Permanent ice and snow,Built-up,2021-2022
16,15,22066,19.8594,Permanent ice and snow,Water,2021-2022
16,16,5086069,4577.4621,Permanent ice and snow,Permanent ice and snow,2021-2022
16,20,10319,9.2871,Permanent ice and snow,Forest,2021-2022
20,5,1340072,1206.0648,Forest,Shrubland,2021-2022
20,7,522600,470.34,Forest,Grassland,2021-2022
20,8,3243477,2919.1293,Forest,Cropland,2021-2022
20,9,443522,399.1698,Forest,Wetland,2021-2022
20,11,11597,10.4373,Forest,Lichens and Mosses,2021-2022
20,12,30556,27.5004,Forest,Bareland,2021-2022
20,13,450281,405.2529,Forest,Built-up,2021-2022
20,15,52852,47.5668,Forest,Water,2021-2022
20,16,5077,4.5693,Forest,Permanent ice and snow,2021-2022
20,20,1221435947,1099292.3523,Forest,Forest,2021-2022
